,store_name,location,category_1,category_2,hashtags,preprocessed_telephones_list
1040,대덕,A동 3F 3206호,원단,면직물,['#직물'],02-2273-5868
1041,BEST,A동 3F 3205호,원단,화섬,['#화섬'],02-2263-3133
1042,BETTER(베럴),A동 3F 3204호,원단,화섬,['#화섬'],02-2263-4025
1043,다인,A동 3F 3203호,원단,화섬,['#화섬'],02-2267-0255
1044,다연,A동 3F 3202호,원단,화섬,"['#화섬', '#화섬직', '#체크', '#스트라이프', '#폴리', '#린넨', '#면', '#울']",010-8555-0048
1045,나무 TEX,A동 3F 3200호,원단,마직물,['#교직물/화섬/면/린넨/울/특수모'],02-2267-0070
1046,백상(구:상명),A동 3F 3199호,원단,면직물,['#면직'],02-2269-2745
1047,스몰,A동 3F 3198호,원단,기타,[],
1048,㈜세연텍스(왕텍스),A동 3F 3197호,원단,면직물,['#면직'],02-2273-5958
1049,(주)모모텍스타일,A동 3F 3195호,원단,기타,['#원단'],02-2266-4525
1050,세운 Tex,A동 3F 3194호,원단,면직물,['#니트직물'],02-2269-0083
1051,신원컨설팅,A동 3F 3193호,원단,기타,[],
1052,아라 (ARA),A동 3F 3192호,원단,모직물,"['#모직', '#방모', '#핸드메이드', '#코트', '#자수', '#린넨']",02-2285-3336
1053,골뱅이.com,A동 3F 3191호,원단,기타,['#원단'],02-2265-5194
1053,골뱅이.com,A동 3F 3191호,원단,기타,['#원단'],02-2265-5195
1053,골뱅이.com,A동 3F 3191호,원단,기타,['#원단'],02-2265-5194
1053,골뱅이.com,A동 3F 3191호,원단,기타,['#원단'],02-2265-5195
1054,선텍스,A동 3F 3190호,원단,기타,[],
1055,상암,A동 3F 3189호,원단,기타,['#면직물'],02-2277-7076
1056,㈜NDI INC,A동 3F 3188호,원단,면직물,['#면직물'],02-2279-8458
1056,㈜NDI INC,A동 3F 3188호,원단,면직물,['#면직물'],02-2279-8459
1056,㈜NDI INC,A동 3F 3188호,원단,면직물,['#면직물'],02-2279-8458
1056,㈜NDI INC,A동 3F 3188호,원단,면직물,['#면직물'],02-2279-8459
1057,"애플, 모모",A동 3F 3187호,원단,화섬,['#화섬'],02-2277-3187
1058,케이엠,A동 3F 3186호,원단,화섬,['#화섬직'],02-2265-5243
1058,케이엠,A동 3F 3186호,원단,화섬,['#화섬직'],02-2265-3790
1058,케이엠,A동 3F 3186호,원단,화섬,['#화섬직'],02-2265-5243
1058,케이엠,A동 3F 3186호,원단,화섬,['#화섬직'],02-2265-3790
1059,보너스,A동 3F 3185호,원단,화섬,['#화섬'],02-2272-5666
1060,두두,A동 3F 3184호,원단,화섬,['#화섬'],02-2277-2736
1061,㈜신우,A동 3F 3183호,원단,화섬,['#화섬'],02-2275-2315
1062,DNtex(동남),A동 3F 3182호,원단,모직물,"['#울', '#방모', '#소모', '#린넨', '#리넨', '#모직', '#마직', '#원단', '#동대문종합시장']",02-2272-7288
1063,한진직물,A동 3F 3181호,원단,기타,['#모직'],02-2273-9457
1064,(주)대진 패브릭,A동 3F 3180호,원단,화섬,['#화섬'],02-2273-0401
1065,디디엠,A동 3F 3179호,원단,기타,['#폴리'],02-2272-1346
1066,롯데,A동 3F 3178호,원단,기타,['#니트'],02-2273-6670
1067,나무,A동 3F 3177호,원단,화섬,['#화섬'],02-2272-8418
1068,다우리,A동 3F 3176호,원단,면직물,['#면직'],02-2266-0973
1069,애비뉴,A동 3F 3175호,원단,기타,['#직물'],02-2277-3117
1069,애비뉴,A동 3F 3175호,원단,기타,['#직물'],02-2277-3118
1069,애비뉴,A동 3F 3175호,원단,기타,['#직물'],02-2277-3117
1069,애비뉴,A동 3F 3175호,원단,기타,['#직물'],02-2277-3118
1070,토마토(㈜주원inc),A동 3F 3174호,원단,화섬,['#화섬'],02-2274-9240
1071,유니,A동 3F 3173호,원단,기타,['#직기'],02-2279-7861
1072,유니드,A동 3F 3172호,원단,화섬,['#화섬 라셀'],02-2269-1956
1073,JUMP,A동 3F 3171호,원단,화섬,['#화섬'],02-2274-7471
1074,리노텍스,A동 3F 3170호,원단,면직물,['#면직물'],02-2210-1210
1075,백조택스,A동 3F 3169호,원단,면직물,['#직물'],02-2266-9261
1075,백조택스,A동 3F 3169호,원단,면직물,['#직물'],02-2266-9262
1075,백조택스,A동 3F 3169호,원단,면직물,['#직물'],02-2266-9261
1075,백조택스,A동 3F 3169호,원단,면직물,['#직물'],02-2266-9262
1076,H컴퍼니,A동 3F 3168호,원단,화섬,['#화섬'],010-6208-7389
1077,남경텍스,A동 3F 3167호,원단,면직물,['#직물'],02-2268-2390
1078,모스트,A동 3F 3166호,원단,기타,"['#소모', '#방모']",02-2277-2318
1079,삼성직물,A동 3F 3165호,원단,기타,['#원단'],02-2268-2066
1080,포니,A동 3F 3164호,원단,기타,"['#집기', '#면', '#마', '#방모']",02-2274-4463
1081,하영텍스,A동 3F 3163호,원단,면직물,['#면직물'],02-2268-7003
1082,S.WON(에스원),A동 3F 3162호,원단,화섬,['#화섬'],02-2273-3106
1083,동진상사,A동 3F 3161호,원단,화섬,['#화섬'],02-2266-1980
1084,다다,A동 3F 3160호,원단,화섬,['#화섬'],02-2263-3161
1085,루트,A동 3F 3159호,원단,기타,[],
1086,(주)인덕상사,A동 3F 3158호,원단,면직물,['#면직물'],02-2272-0083
1087,칼라앤스타일/티월드,A동 3F 3157호,원단,기타,[],
1088,FILL,A동 3F 3156-4호,원단,화섬,['#화섬'],02-2269-7807
1089,스피드텍스,A동 3F 3156-3호,원단,기타,[],
1090,스피드텍스,A동 3F 3156-2호,원단,기타,[],
1091,두원,A동 3F 3156-1호,원단,화섬,['#화섬'],02-2268-6324
1092,지성텍스타일,A동 3F 3156호,원단,면직물,['#체크'],02-2266-2744
1093,세종,A동 3F 3155-4호,원단,면직물,['#면'],02-2274-0618
1094,영광,A동 3F 3155-3호,원단,화섬,"['#화섬', '#TR']",02-744-8953
1095,영광,A동 3F 3155-2호,원단,화섬,"['#화섬', '#TR']",02-744-8953
1096,ABC,A동 3F 3155-1호,원단,면직물,['#각종직물'],02-2268-9651
1096,ABC,A동 3F 3155-1호,원단,면직물,['#각종직물'],02-2264-9650
1096,ABC,A동 3F 3155-1호,원단,면직물,['#각종직물'],02-2268-9651
1096,ABC,A동 3F 3155-1호,원단,면직물,['#각종직물'],02-2264-9650
1097,빅텍스,A동 3F 3155호,원단,기타,['#직기'],02-2275-3155
1098,나이스,A동 3F 3154호,원단,면직물,['#면혼방'],02-2285-3934
1098,나이스,A동 3F 3154호,원단,면직물,['#면혼방'],02-2285-3935
1098,나이스,A동 3F 3154호,원단,면직물,['#면혼방'],02-2285-3934
1098,나이스,A동 3F 3154호,원단,면직물,['#면혼방'],02-2285-3935
1099,우일텍스,A동 3F 3153호,원단,기타,['#나염전문'],02-2274-8703
1100,신한TEX,A동 3F 3152호,원단,화섬,['#화섬직'],02-2276-0377
1101,DMC,A동 3F 3151호,원단,화섬,['#화섬'],02-2266-0764
1102,바우,A동 3F 3150호,원단,면직물,['#면직물'],02-2272-1019
1103,최고TEX,A동 3F 3149호,원단,기타,['#원단'],02-2274-2012
1104,금봉,A동 3F 3148호,원단,면직물,['#직물'],02-2266-9110
1105,두올,A동 3F 3147호,원단,화섬,['#화섬'],02-2268-9487
1106,더블하트,A동 3F 3146-1호,원단,기타,[],
1107,T.W,A동 3F 3146호,원단,화섬,['#화섬직'],02-2279-2238
1107,T.W,A동 3F 3146호,원단,화섬,['#화섬직'],02-2279-2239
1107,T.W,A동 3F 3146호,원단,화섬,['#화섬직'],02-2279-2238
1107,T.W,A동 3F 3146호,원단,화섬,['#화섬직'],02-2279-2239
1108,TO.MIKS,A동 3F 3144호,원단,화섬,['#화섬직'],02-2265-6456
1109,JOLLY,A동 3F 3143호,원단,화섬,['#화섬직'],02-2274-8181
1110,READY,A동 3F 3142호,원단,화섬,['#화섬직'],02-2275-6808
1111,성모직물,A동 3F 3141호,원단,기타,['#원단'],02-2265-4595
1112,토니텍스,A동 3F 3140호,원단,화섬,['#화섬직'],02-2278-8058
1113,잭팟,A동 3F 3139호,원단,기타,['#안감'],02-2279-1411
1114,텍스퓨전,A동 3F 3138호,원단,화섬,['#화섬'],02-2267-2086
1115,오픈,A동 3F 3137호,원단,화섬,['#화섬'],02-2285-3137
1116,엉클,A동 3F 3136호,원단,화섬,['#화섬'],02-2277-8907
1117,보니,A동 3F 3135호,원단,화섬,['#화섬'],02-2277-6432
1118,JY 정유사,A동 3F 3134호,원단,화섬,['#화섬'],02-2279-3550
1119,다원 TEX,A동 3F 3133호,원단,기타,['#원단'],02-2274-5100
1119,다원 TEX,A동 3F 3133호,원단,기타,['#원단'],02-2274-5115
1119,다원 TEX,A동 3F 3133호,원단,기타,['#원단'],02-2274-5100
1119,다원 TEX,A동 3F 3133호,원단,기타,['#원단'],02-2274-5115
1120,동극,A동 3F 3132호,원단,기타,['#스판'],02-2271-3660
1121,누가,A동 3F 3131호,원단,교직물,['#교직물'],02-2268-4462
1122,비타민,A동 3F 3130호,원단,기타,['#폴리'],02-2272-7768
1123,디앤앰,A동 3F 3129호,원단,기타,['#직기'],010-3479-1004
1124,세화사,A동 3F 3128호,원단,면직물,['#면직물'],02-2272-3075
1124,세화사,A동 3F 3128호,원단,면직물,['#면직물'],02-2285-5494
1124,세화사,A동 3F 3128호,원단,면직물,['#면직물'],02-2272-3075
1124,세화사,A동 3F 3128호,원단,면직물,['#면직물'],02-2285-5494
1125,진주상사,A동 3F 3127호,원단,기타,['#청지'],02-2274-7350
1125,진주상사,A동 3F 3127호,원단,기타,['#청지'],02-2268-9140
1125,진주상사,A동 3F 3127호,원단,기타,['#청지'],02-2274-7350
1125,진주상사,A동 3F 3127호,원단,기타,['#청지'],02-2268-9140
1126,이본,A동 3F 3126호,원단,화섬,['#화섬'],02-2264-2879
1127,광성,A동 3F 3125호,원단,면직물,['#면직물'],02-2269-9612
1128,지성JS컴퍼니,A동 3F 3124호,원단,화섬,"['#동대문', '#종합시장', '#원단', '#제이에스더', '#지성', '#JS', '#js', '#화섬직', '#중국수입', '#모직', '#린넨', '#직기', '#우븐']",01054740292
1129,예우들,A동 3F 3123호,원단,교직물,"['#교직물', '#개발원단']",02-2269-0966
1130,프롬코하,A동 3F 3122호,원단,면직물,['#면직물'],02-2279-9051
1130,프롬코하,A동 3F 3122호,원단,면직물,['#면직물'],02-2279-9052
1130,프롬코하,A동 3F 3122호,원단,면직물,['#면직물'],02-2279-9051
1130,프롬코하,A동 3F 3122호,원단,면직물,['#면직물'],02-2279-9052
1131,프롬코하,A동 3F 3121호,원단,면직물,['#면직물'],02-2279-9051
1131,프롬코하,A동 3F 3121호,원단,면직물,['#면직물'],02-2279-9052
1131,프롬코하,A동 3F 3121호,원단,면직물,['#면직물'],02-2279-9051
1131,프롬코하,A동 3F 3121호,원단,면직물,['#면직물'],02-2279-9052
1132,베이직,A동 3F 3120호,원단,기타,['#직기'],02-2274-8506
1133,오렌지,A동 3F 3119호,원단,기타,['#나염'],02-2275-7324
1134,화인,A동 3F 3118호,원단,화섬,['#화섬'],02-2279-2071
1135,㈜가영텍스피아,A동 3F 3117호,원단,기타,['#직기'],02-2269-5702
1135,㈜가영텍스피아,A동 3F 3117호,원단,기타,['#직기'],02-2275-5037
1135,㈜가영텍스피아,A동 3F 3117호,원단,기타,['#직기'],02-2269-5702
1135,㈜가영텍스피아,A동 3F 3117호,원단,기타,['#직기'],02-2275-5037
1136,우드,A동 3F 3116호,원단,교직물,['#교직물'],02-2273-2061
1137,고금,A동 3F 3115호,원단,화섬,['#화섬'],02-2285-6058
1138,영화,A동 3F 3114호,원단,기타,[],
1139,민들레,A동 3F 3113호,원단,화섬,['#화섬'],02-2273-2511
1140,백일,A동 3F 3112호,원단,화섬,['#화섬'],02-2275-6788
1141,도원텍스,A동 3F 3111호,원단,기타,['#나염'],02-2264-3074
1141,도원텍스,A동 3F 3111호,원단,기타,['#나염'],02-2264-3075
1141,도원텍스,A동 3F 3111호,원단,기타,['#나염'],02-2264-3074
1141,도원텍스,A동 3F 3111호,원단,기타,['#나염'],02-2264-3075
1142,NEEDS,A동 3F 3110호,원단,기타,['#선염'],02-2275-7259
1143,ZARA,A동 3F 3109호,원단,기타,['#나염'],02-2285-6700
1143,ZARA,A동 3F 3109호,원단,기타,['#나염'],02-2285-6701
1143,ZARA,A동 3F 3109호,원단,기타,['#나염'],02-2285-6700
1143,ZARA,A동 3F 3109호,원단,기타,['#나염'],02-2285-6701
1144,SAMLA 삼라,A동 3F 3108호,원단,기타,['#화섬직 원단'],02-2279-4994
1145,태원,A동 3F 3107호,원단,화섬,['#화섬'],02-2274-5885
1146,RND,A동 3F 3106호,원단,화섬,['#화섬'],02-2269-4901
1146,RND,A동 3F 3106호,원단,화섬,['#화섬'],02-2269-4902
1146,RND,A동 3F 3106호,원단,화섬,['#화섬'],02-2269-4901
1146,RND,A동 3F 3106호,원단,화섬,['#화섬'],02-2269-4902
1147,청청,A동 3F 3105호,원단,면직물,['#면'],02-2277-3477
1148,호정직물,A동 3F 3104호,원단,기타,['#TC체크'],02-2267-2529
1149,대성텍스,A동 3F 3103호,원단,기타,['#자가드'],02-2265-4717
1149,대성텍스,A동 3F 3103호,원단,기타,['#자가드'],02-2265-4718
1149,대성텍스,A동 3F 3103호,원단,기타,['#자가드'],02-2265-4719
1149,대성텍스,A동 3F 3103호,원단,기타,['#자가드'],02-2265-4717
1149,대성텍스,A동 3F 3103호,원단,기타,['#자가드'],02-2265-4718
1149,대성텍스,A동 3F 3103호,원단,기타,['#자가드'],02-2265-4719
1149,대성텍스,A동 3F 3103호,원단,기타,['#자가드'],02-2265-4717
1149,대성텍스,A동 3F 3103호,원단,기타,['#자가드'],02-2265-4718
1149,대성텍스,A동 3F 3103호,원단,기타,['#자가드'],02-2265-4719
1150,시소,A동 3F 3102호,원단,기타,"['#면디지털', '#데님', '#면', '#자수', '#자수퀼팅', '#본딩', '#합포']",010-3016-2332
1151,일원직물,A동 3F 3101호,원단,면직물,['#면직물'],02-2279-4249
1152,대영사,A동 3F 3100호,원단,면직물,['#면직물'],02-2278-6176
1153,대영사,A동 3F 3099호,원단,면직물,['#면직물'],02-2278-6176
1154,토리,A동 3F 3098호,원단,기타,['#나염'],02-2278-4492
1155,세영,A동 3F 3097호,원단,기타,['#나염'],02-762-3056
1156,성은직물,A동 3F 3096호,원단,면직물,['#면직물'],02-2267-3678
1157,UBTEX,A동 3F 3095호,원단,기타,['#청지'],02-2254-2265
1158,FLEX,A동 3F 3094호,원단,기타,"['#동대문', '#종합시장', '#화섬', '#교직', '#스판']",01026224084
1159,이브,A동 3F 3093호,원단,기타,['#나염'],02-2273-4192
1160,코너,A동 3F 3092호,원단,기타,"['#TR', '#여성복', '#남성복', '#직기토탈']",02-22741-4240
1161,센터,A동 3F 3091호,원단,기타,['#원단'],02-2285-3535
1162,한국사,A동 3F 3090호,원단,면직물,"['#면직물', '#화섬직']",02-2266-1777
1163,윤이직물,A동 3F 3089호,원단,교직물,"['#교직물', '#개발원단']",02-2279-9322
1164,제일텍스,A동 3F 3088호,원단,면직물,['#화섬'],02-2274-7617
1165,치우,A동 3F 3087호,원단,기타,['#원단'],02-2261-3600
1166,에반,A동 3F 3086호,원단,기타,['#울나염'],02-2269-2124
1167,봅텍스타일,A동 3F 3085호,원단,기타,['#양장지'],02-2278-5920
1168,봅텍스타일,A동 3F 3084호,원단,기타,['#양장지'],02-2278-5920
1169,어썸플레이스,A동 3F 3083호,원단,기타,['#원단'],02-2266-0300
1170,영도벨벳,A동 3F 3082호,원단,기타,['#벨벳'],02-2265-4458
1171,영도벨벳,A동 3F 3081호,원단,기타,['#벨벳'],02-2278-2503
1171,영도벨벳,A동 3F 3081호,원단,기타,['#벨벳'],02-2278-2504
1171,영도벨벳,A동 3F 3081호,원단,기타,['#벨벳'],02-2278-2503
1171,영도벨벳,A동 3F 3081호,원단,기타,['#벨벳'],02-2278-2504
1172,다오라,A동 3F 3080호,원단,면직물,['#직기/면'],02-2268-3248
1173,이오텍스,A동 3F 3079호,원단,,['#직물'],02-2273-0395
1174,수원상회,A동 3F 3078호,원단,기타,['#스판'],02-2273-6681
1175,테드,A동 3F 3077호,원단,화섬,['#화섬'],02-2275-0829
1176,한방,A동 3F 3076호,원단,면직물,['#면'],02-2267-8825
1177,세명상사,A동 3F 3075호,원단,면직물,['#면직물'],02-2278-7592
1178,유래,A동 3F 3074호,원단,기타,['#직기'],02-2265-8988
1179,화산텍스,A동 3F 3073호,원단,면직물,['#면직'],02-2279-3780
1180,오스,A동 3F 3072호,원단,기타,[],
1181,삼영,A동 3F 3071호,원단,면직물,['#면직물'],02-2277-5212
1182,유니크앤썸,A동 3F 3070호,원단,기타,[],
1183,(주)다솜텍스필,A동 3F 3069호,원단,교직물,['#면교직물'],02-2269-5416
1184,KM COMPANY,A동 3F 3068호,원단,화섬,"['#교직', '#화섬']",02-2268-9945
1185,모현상사,A동 3F 3067호,원단,기타,['#청지'],02-2266-7655
1186,대암직물,A동 3F 3066호,원단,면직물,['#면직물'],02-2279-9770
1187,대풍직물,A동 3F 3065호,원단,면직물,['#면직물'],02-2266-9449
1188,대풍직물,A동 3F 3064호,원단,면직물,['#면직물'],02-2266-9449
1189,아름,A동 3F 3063호,원단,면직물,['#면직물'],02-2265-7702
1190,은성섬유,A동 3F 3062호,원단,화섬,"['#스웨이드', '#레자', '#털', '#가죽', '#모피', '#무스탕', '#골덴', '#면', '#나염']",02-2265-8423
1191,홈런,A동 3F 3061호,원단,화섬,['#화섬'],02-2272-1757
1192,㈜대현씨오,A동 3F 3060호,원단,화섬,['#화섬'],02-2274-4087
1193,대현tex,A동 3F 3059호,원단,화섬,['#화섬'],02-2268-7749
1194,혁성(구세계),A동 3F 3058호,원단,화섬,['#화섬'],2272-1925-6
1195,은혜직물,A동 3F 3057호,원단,면직물,['#면직물'],02-2273-4750
1196,은혜직물,A동 3F 3056호,원단,면직물,['#면직물'],02-2273-4750
1197,권자택스타일,A동 3F 3055호,원단,기타,['#나염'],02-2265-0033
1198,그라운,A동 3F 3054호,원단,기타,"['#티알', '#원단', '#울', '#혼방', '#폴리', '#면']",02-6095-0480
1199,수복사,A동 3F 3052호,원단,화섬,['#화섬'],02-2273-3648
1200,하이,A동 3F 3051호,원단,면직물,['#직물'],02-2268-6571
1201,삼현,A동 3F 3050호,원단,면직물,['#면직물'],02-2285-3827
1202,남산,A동 3F 3049호,원단,면직물,['#울/면'],02-2267-3373
1202,남산,A동 3F 3049호,원단,면직물,['#울/면'],02-2267-3374
1202,남산,A동 3F 3049호,원단,면직물,['#울/면'],02-2267-3373
1202,남산,A동 3F 3049호,원단,면직물,['#울/면'],02-2267-3374
1203,백야,A동 3F 3048호,원단,화섬,['#화섬'],02-2277-9330
1204,GO,A동 3F 3047호,원단,면직물,['#면직물'],02-2279-5858
1205,텍스랩,A동 3F 3046호,원단,화섬,['#화섬'],02-2278-9611
1206,우현,A동 3F 3045호,원단,면직물,['#화섬면직'],02-2269-7894
1207,(주)화성텍스상사,A동 3F 3044호,원단,기타,['#원단'],02-2265-3215
1208,열매,A동 3F 3043호,원단,화섬,['#화섬'],02-2275-2829
1209,열매,A동 3F 3042호,원단,화섬,['#화섬'],02-2275-2829
1210,호섬,A동 3F 3041호,원단,교직물,['#교직물 면직물 자카드'],02-6956-1945
1211,스티브,A동 3F 3040호,원단,기타,['#선염'],02-2269-9105
1212,호재,A동 3F 3039호,원단,기타,['#나염'],02-2274-2305
1213,남산,A동 3F 3038호,원단,면직물,['#울/면'],02-2267-3373
1213,남산,A동 3F 3038호,원단,면직물,['#울/면'],02-2267-3374
1213,남산,A동 3F 3038호,원단,면직물,['#울/면'],02-2267-3373
1213,남산,A동 3F 3038호,원단,면직물,['#울/면'],02-2267-3374
1214,무새,A동 3F 3037호,원단,기타,['#나염'],02-2273-4095
1215,몬스터마켓,A동 3F 3036호,원단,화섬,"['#폴리', '#나일론', '#다이마루', '#안감', '#직기']",010-8956-5347
1216,인디토,A동 3F 3034호,원단,기타,[],
